data_rate_Sa,f_avg,delta1,log10_nmse
14000,14.5833,7.0000,-1.804309
14000,37.5000,8.0000,-0.534976
14000,39.5833,-5.0000,-3.589479
14000,20.8333,3.6667,0.666324
14000,45.8333,-0.6667,-2.603921
14000,45.8333,6.3333,-0.657363
14000,7.2917,-2.0000,-1.779586
14000,47.9167,2.0000,0.128614
14000,25.0000,3.3333,0.278302
14000,8.3333,7.6667,-1.800101
14000,37.5000,3.3333,-0.094895
14000,50.0000,-6.3333,-3.515877
14000,19.7917,3.0000,1.079631
14000,19.7917,-2.6667,-2.950983
14000,27.0833,-1.0000,-2.631281
14000,28.1250,2.3333,0.660319
14000,26.0417,-3.6667,-3.646081
14000,41.6667,-1.0000,-1.720211
14000,6.2500,-0.3333,-0.859866
14000,22.9167,8.0000,-1.415472
14000,26.0417,3.6667,0.154490
14000,6.2500,-6.3333,-1.790541
14000,45.8333,-0.3333,-2.450785
14000,16.6667,2.6667,0.823639
14000,35.4167,5.3333,-1.811029
14000,32.2917,0.0000,-2.666286
14000,50.0000,5.0000,-1.828126
14000,48.9583,1.0000,0.384596
14000,25.0000,7.6667,-0.959415
14000,19.7917,7.3333,-0.818421
14000,30.2083,-2.0000,-2.506798
14000,0.0000,3.3333,0.000156
14000,26.0417,0.6667,0.361449
14000,4.1667,-8.0000,-1.793455
14000,15.6250,2.3333,-0.101783
14000,41.6667,7.0000,-0.855379
14000,20.8333,7.6667,-1.567265
14000,2.0833,6.6667,-1.800967
14000,9.3750,-4.3333,-1.781506
14000,20.8333,0.0000,-2.058598
14000,41.6667,3.0000,0.330373
14000,46.8750,-5.0000,-1.452678
14000,46.8750,-2.6667,-2.990215
14000,39.5833,-7.0000,-3.302026
14000,10.4167,-2.0000,-0.693489
14000,40.6250,-0.3333,-2.251136
14000,8.3333,0.0000,0.273000
14000,31.2500,1.3333,0.592499
14000,38.5417,4.0000,-0.750182
14000,44.7917,-5.6667,-2.990152
14000,40.6250,-5.6667,-3.043177
14000,20.8333,-8.0000,-1.793455
14000,9.3750,-5.6667,-1.780575
14000,10.4167,-4.6667,-1.781135
14000,40.6250,0.6667,0.368893
14000,26.0417,7.0000,-0.582886
14000,17.7083,7.0000,-1.134113
14000,2.0833,-5.6667,-1.780575
14000,36.4583,-5.3333,-3.581026
14000,43.7500,-4.3333,-2.109903
14000,17.7083,5.6667,-1.131670
14000,30.2083,-5.6667,-3.678193
14000,1.0417,6.3333,-1.790541
14000,16.6667,-3.0000,-2.700986
14000,43.7500,6.3333,-0.687185
14000,36.4583,3.0000,-0.316153
14000,25.0000,-8.0000,-1.793455
14000,42.7083,-8.0000,-3.330117
14000,34.3750,-0.6667,-2.562592
14000,44.7917,6.6667,-0.024588
14000,0.0000,6.0000,0.000248
14000,37.5000,-3.3333,-2.826273
14000,41.6667,-8.0000,-2.896649
14000,37.5000,-7.6667,-3.442106
14000,13.5417,-7.6667,-1.800101
14000,14.5833,3.0000,-0.916377
14000,22.9167,2.3333,0.016881
14000,35.4167,-2.3333,-3.630653
14000,4.1667,7.0000,-1.804309
14000,47.9167,-7.0000,-3.301774
14000,34.3750,-5.6667,-3.704648
14000,1.0417,8.0000,-1.793456
14000,6.2500,8.0000,-1.793455
14000,16.6667,-2.0000,-2.590230
14000,22.9167,7.3333,-0.881773
14000,29.1667,-6.0000,-3.486829
14000,29.1667,6.6667,-0.574835
14000,25.0000,0.0000,-1.739894
14000,45.8333,-7.6667,-3.098734
14000,46.8750,7.3333,-1.229313
14000,13.5417,-0.3333,-1.711485
14000,41.6667,-2.0000,-2.991101
14000,5.2083,-3.0000,-1.780769
14000,8.3333,-1.3333,-0.201144
14000,43.7500,3.0000,0.081810
14000,41.6667,1.0000,0.294183
14000,39.5833,-4.6667,-2.817376
14000,29.1667,8.0000,-0.566791
14000,48.9583,-6.3333,-3.674745
14000,41.6667,-4.6667,-3.538893
14000,7.2917,7.6667,-1.800101
14000,16.6667,4.6667,-1.379668
14000,19.7917,-2.3333,-2.898837
14000,48.9583,-5.0000,-2.772820
14000,48.9583,-4.3333,-3.377551
14000,34.3750,-0.3333,-2.876279
14000,10.4167,-6.6667,-1.800967
14000,42.7083,7.3333,-1.133901
14000,26.0417,-7.6667,-1.800101
14000,27.0833,0.3333,-0.854750
14000,15.6250,2.0000,0.265124
14000,31.2500,7.6667,-0.896534
14000,35.4167,2.0000,0.213868
14000,13.5417,1.6667,0.550959
14000,39.5833,5.0000,-1.784746
14000,32.2917,3.3333,0.239687
14000,43.7500,7.3333,-1.076552
14000,27.0833,1.3333,0.670981
14000,35.4167,-8.0000,-1.793455
14000,44.7917,-6.6667,-3.707761
14000,12.5000,5.3333,-1.780122
14000,2.0833,-6.6667,-1.800967
14000,37.5000,3.0000,0.055891
14000,3.1250,5.6667,-1.780575
14000,26.0417,2.0000,0.462232
14000,32.2917,-7.6667,-1.800101
14000,50.0000,-4.0000,-3.622528
14000,30.2083,1.6667,0.506228
14000,29.1667,2.6667,0.181753
14000,34.3750,-1.0000,-3.013677
14000,8.3333,-3.3333,-1.779013
14000,39.5833,4.0000,-0.753238
14000,39.5833,-2.6667,-3.579939
14000,35.4167,-5.0000,-3.415406
14000,2.0833,5.6667,-1.780575
14000,36.4583,-3.6667,-2.364811
14000,38.5417,-6.6667,-2.920848
14000,12.5000,-5.6667,-1.780575
14000,12.5000,7.0000,-1.804309
14000,0.0000,-6.6667,-0.000069
14000,15.6250,7.3333,-1.790750
14000,47.9167,3.3333,-0.004785
14000,36.4583,-1.6667,-2.570763
14000,29.1667,5.3333,-1.700489
14000,36.4583,2.6667,0.177033
14000,15.6250,-6.6667,-1.800967
14000,40.6250,2.3333,-0.379261
14000,31.2500,-2.3333,-3.409097
14000,2.0833,-3.6667,-1.757546
14000,23.9583,-7.3333,-1.790750
14000,42.7083,-5.3333,-2.739491
14000,41.6667,-5.0000,-3.047188
14000,50.0000,1.6667,-0.276162
14000,0.0000,-0.3333,0.000099
14000,4.1667,6.3333,-1.790541
14000,19.7917,-5.0000,-1.780556
14000,36.4583,4.0000,-0.578823
14000,41.6667,0.6667,0.305612
14000,29.1667,3.6667,0.122460
14000,48.9583,0.3333,0.035553
14000,9.3750,7.6667,-1.800101
14000,11.4583,4.3333,-1.781506
14000,18.7500,-3.6667,-2.777080
14000,45.8333,6.0000,-1.203161
14000,26.0417,7.3333,-0.153960
14000,21.8750,6.6667,-0.714722
14000,26.0417,6.3333,-0.431046
14000,33.3333,7.0000,-0.292405
14000,28.1250,-0.6667,-2.716753
14000,31.2500,-1.3333,-2.733536
14000,10.4167,-7.0000,-1.804309
14000,43.7500,6.6667,-1.077835
14000,29.1667,-7.3333,-1.790750
14000,4.1667,-4.0000,-1.781255
14000,4.1667,-6.3333,-1.790541
14000,12.5000,-1.0000,-1.995664
14000,25.0000,-3.6667,-3.309415
14000,10.4167,-8.0000,-1.793455
14000,39.5833,7.3333,-1.166660
14000,7.2917,6.0000,-1.783473
14000,4.1667,-1.0000,-1.774884
14000,29.1667,1.3333,0.703102
14000,5.2083,-6.3333,-1.790541
14000,14.5833,-4.0000,-1.781255
14000,8.3333,-0.6667,-0.515122
14000,31.2500,2.0000,0.579617
14000,35.4167,-1.6667,-1.881280
14000,27.0833,-3.6667,-3.419797
14000,44.7917,-3.3333,-2.636208
14000,30.2083,2.3333,0.629154
14000,20.8333,1.3333,1.373091
14000,31.2500,-8.0000,-1.793455
14000,20.8333,0.6667,0.762981
14000,38.5417,-0.6667,-2.868692
14000,12.5000,1.0000,0.879971
14000,15.6250,1.6667,0.310912
14000,34.3750,-6.3333,-1.192364
14000,3.1250,-4.6667,-1.781135
14000,37.5000,2.0000,0.092838
14000,11.4583,4.0000,-1.781268
14000,39.5833,3.6667,-0.040959
14000,45.8333,-8.0000,-3.115061
14000,29.1667,7.3333,-0.866793
14000,22.9167,-0.3333,-1.875918
14000,46.8750,1.0000,0.497545
14000,34.3750,-1.6667,-2.122085
14000,21.8750,7.6667,-1.332172
14000,33.3333,3.6667,-0.274579
14000,44.7917,-7.6667,-2.760459
14000,7.2917,1.3333,-1.172221
14000,21.8750,-1.0000,-1.857735
14000,30.2083,0.3333,-0.260781
14000,35.4167,3.6667,0.083097
14000,13.5417,-2.6667,-2.794395
14000,47.9167,-8.0000,-3.334319
14000,31.2500,-5.3333,-3.335923
14000,28.1250,-7.0000,-1.804309
14000,22.9167,3.0000,0.739982
14000,33.3333,5.6667,-1.209243
14000,42.7083,2.3333,-0.053977
14000,14.5833,4.6667,-1.498067
14000,3.1250,-4.0000,-1.781255
14000,33.3333,-7.0000,-1.856598
14000,14.5833,-3.3333,-2.678137
14000,1.0417,6.6667,-1.800966
14000,34.3750,7.0000,-0.706522
14000,17.7083,-7.0000,-1.804309
14000,36.4583,4.6667,-1.908080
14000,38.5417,6.3333,-0.510156
14000,34.3750,8.0000,-1.064366
14000,45.8333,7.6667,-1.281974
14000,50.0000,3.0000,0.250802
14000,26.0417,-4.6667,-3.494734
14000,10.4167,2.0000,0.621037
14000,32.2917,5.6667,-0.734047
14000,36.4583,-1.0000,-2.858329
14000,10.4167,3.0000,-1.261382
14000,41.6667,4.6667,-1.866434
14000,23.9583,1.0000,1.092192
14000,18.7500,3.0000,1.544474
14000,3.1250,-5.6667,-1.780575
14000,5.2083,0.3333,0.204384
14000,11.4583,-3.6667,-1.757546
14000,37.5000,1.0000,-0.172816
14000,1.0417,3.3333,-1.779013
14000,14.5833,-1.0000,-2.541241
14000,25.0000,1.3333,0.300065
14000,48.9583,4.6667,-1.369862
14000,7.2917,6.3333,-1.790541
14000,23.9583,1.6667,0.547198
14000,3.1250,-1.0000,-1.774884
14000,21.8750,1.3333,-0.031958
14000,2.0833,6.0000,-1.783473
14000,20.8333,6.3333,-0.057327
14000,22.9167,-2.0000,-3.215739
14000,15.6250,-3.3333,-2.266352
14000,20.8333,-5.0000,-1.780556
14000,5.2083,-0.3333,-1.064892
14000,11.4583,0.6667,-0.413980
14000,7.2917,3.3333,-1.779013
14000,1.0417,1.3333,-1.776661
14000,5.2083,-7.6667,-1.800101
14000,11.4583,7.3333,-1.790750
14000,8.3333,4.3333,-1.781506
14000,27.0833,-3.0000,-3.438645
14000,21.8750,3.6667,0.594411
14000,21.8750,-6.6667,-1.800967
14000,25.0000,1.6667,-0.084757
14000,50.0000,-0.3333,-2.151645
14000,13.5417,6.3333,-1.790541
14000,6.2500,3.3333,-1.779013
14000,39.5833,4.3333,-2.091892
14000,40.6250,-6.0000,-2.654064
14000,17.7083,1.3333,0.163474
14000,44.7917,7.6667,-0.952875
14000,35.4167,-4.6667,-3.129725
14000,39.5833,1.0000,-0.037899
14000,20.8333,0.3333,-0.452674
14000,39.5833,0.3333,-0.068255
14000,44.7917,-8.0000,-3.223887
14000,50.0000,-2.0000,-3.028852
14000,35.4167,-4.3333,-3.006918
14000,33.3333,1.0000,0.218840
14000,47.9167,4.0000,-0.571162
14000,22.9167,4.3333,-1.337425
14000,47.9167,3.0000,0.073351
14000,48.9583,-2.3333,-3.881008
14000,19.7917,-6.0000,-1.783473
14000,29.1667,5.0000,-1.632155
14000,22.9167,7.0000,0.036421
14000,50.0000,5.6667,-1.536585
14000,7.2917,-0.6667,0.133580
14000,10.4167,-7.3333,-1.790750
14000,26.0417,8.0000,-0.745752
14000,5.2083,-1.3333,-1.776661
14000,41.6667,-0.6667,-2.519826
14000,45.8333,1.3333,0.441549
14000,4.1667,0.6667,-1.771509
14000,10.4167,5.6667,-1.780575
14000,31.2500,-3.6667,-3.251666
14000,43.7500,3.6667,-0.202610
14000,27.0833,2.0000,0.135780
14000,40.6250,1.6667,0.262908
14000,10.4167,-1.0000,-0.809562
14000,46.8750,5.0000,-1.814673
14000,11.4583,4.6667,-1.781135
14000,39.5833,-3.3333,-3.104278
14000,7.2917,-6.6667,-1.800967
14000,21.8750,-2.6667,-2.096263
14000,41.6667,7.6667,-0.977529
14000,22.9167,5.6667,-1.448652
14000,12.5000,-2.3333,-2.443970
14000,45.8333,5.3333,-1.780152
14000,28.1250,-2.6667,-2.866867
14000,19.7917,5.3333,-1.390953
14000,12.5000,-8.0000,-1.793455
14000,36.4583,2.3333,0.077633
14000,11.4583,5.3333,-1.780122
14000,38.5417,1.3333,0.352620
14000,13.5417,-1.0000,-2.139124
14000,33.3333,-4.6667,-3.129039
14000,34.3750,6.0000,-1.057047
14000,22.9167,-1.3333,-1.654772
14000,7.2917,-5.3333,-1.780122
14000,50.0000,-0.6667,-2.184168
14000,32.2917,-5.0000,-3.051083
14000,33.3333,-4.0000,-2.463233
14000,33.3333,4.0000,-0.635856
14000,5.2083,0.6667,-1.007900
14000,45.8333,2.6667,0.100283
14000,9.3750,5.3333,-1.780122
14000,45.8333,7.0000,-1.262465
14000,36.4583,3.3333,0.130756
14000,19.7917,1.6667,0.280612
14000,27.0833,-2.3333,-3.370238
14000,15.6250,-1.3333,-2.747346
14000,11.4583,-5.6667,-1.780575
14000,14.5833,0.0000,-2.079305
14000,26.0417,-5.0000,-3.075151
14000,34.3750,-7.0000,-2.810620
14000,18.7500,-5.6667,-1.780575
14000,31.2500,-7.3333,-1.790750
14000,43.7500,-3.3333,-2.109742
14000,45.8333,4.6667,-1.921401
14000,35.4167,-2.6667,-3.225664
14000,0.0000,-5.6667,0.000014
14000,32.2917,-1.3333,-2.895993
14000,32.2917,-2.0000,-2.865037
14000,10.4167,-6.3333,-1.790541
14000,21.8750,-4.3333,-3.599133
14000,2.0833,-2.0000,-1.779586
14000,19.7917,-0.3333,-2.318456
14000,32.2917,8.0000,-1.083270
14000,3.1250,3.3333,-1.779013
14000,13.5417,-1.6667,-3.000474
14000,47.9167,-2.0000,-3.313242
14000,48.9583,-1.6667,-2.469548
14000,23.9583,5.3333,-1.123192
14000,5.2083,-4.3333,-1.781506
14000,50.0000,7.0000,-1.085433
14000,47.9167,1.0000,0.424741
14000,3.1250,4.3333,-1.781506
14000,11.4583,1.6667,-0.694307
14000,50.0000,8.0000,-0.554120
14000,28.1250,-8.0000,-1.793455
14000,15.6250,2.6667,0.542327
14000,39.5833,1.6667,0.362646
14000,17.7083,5.0000,-1.383269
14000,40.6250,-7.0000,-2.807467
14000,11.4583,-3.3333,-1.779013
14000,40.6250,7.6667,-1.042785
14000,50.0000,3.3333,-0.162596
14000,12.5000,4.0000,-1.596032
14000,37.5000,7.3333,-1.087949
14000,36.4583,-2.3333,-2.730373
14000,14.5833,1.3333,0.467931
14000,12.5000,3.3333,-0.543452
14000,48.9583,-0.6667,-2.329842
14000,47.9167,5.0000,-1.935452
14000,0.0000,-7.0000,0.000116
14000,34.3750,-3.6667,-2.583320
14000,16.6667,-5.3333,-1.780122
14000,13.5417,-6.3333,-1.790541
14000,50.0000,4.0000,-0.770254
14000,48.9583,0.6667,0.019637
14000,29.1667,1.6667,0.215133
14000,27.0833,-5.6667,-3.499552
14000,33.3333,2.6667,-0.148382
14000,41.6667,6.3333,0.132525
14000,41.6667,-5.6667,-2.259916
14000,41.6667,0.0000,-2.185760
14000,5.2083,-4.0000,-1.781255
14000,2.0833,-7.3333,-1.790750
14000,14.5833,-1.3333,-2.729789
14000,34.3750,2.0000,0.277732
14000,36.4583,-0.3333,-2.255491
14000,21.8750,6.0000,-0.605123
14000,44.7917,3.3333,-0.107801
14000,12.5000,-7.3333,-1.790750
14000,20.8333,-1.3333,-2.391709
14000,11.4583,-2.6667,-1.780694
14000,38.5417,0.0000,-2.903442
14000,26.0417,-0.6667,-1.765752
14000,40.6250,2.0000,0.189622
14000,38.5417,-0.3333,-1.763309
14000,9.3750,-3.0000,-1.780769
14000,0.0000,3.6667,0.000618
14000,4.1667,-5.6667,-1.780575
14000,6.2500,-4.0000,-1.781255
14000,3.1250,4.0000,-1.781255
14000,46.8750,5.6667,-1.443577
14000,34.3750,0.0000,-1.811135
14000,5.2083,-2.3333,-1.780438
14000,16.6667,-4.3333,-1.781506
14000,1.0417,7.6667,-1.800102
14000,32.2917,0.6667,0.589054
14000,22.9167,-6.0000,-1.783473
14000,10.4167,0.6667,-0.828590
14000,15.6250,7.6667,-1.800101
14000,47.9167,4.3333,-1.912612
14000,0.0000,6.3333,0.000112
14000,18.7500,-1.0000,-2.819754
14000,36.4583,8.0000,-0.413812
14000,8.3333,0.3333,-0.771625
14000,22.9167,0.0000,-2.275975
14000,21.8750,5.0000,-1.501664
14000,32.2917,2.3333,0.402395
14000,20.8333,2.3333,0.588691
14000,40.6250,-4.6667,-3.252546
14000,15.6250,4.3333,-1.450142
14000,25.0000,-5.3333,-3.220843
14000,7.2917,4.6667,-1.781135
14000,30.2083,-6.3333,-3.702231
14000,23.9583,-5.0000,-2.885619
14000,26.0417,-2.3333,-3.614896
14000,33.3333,-6.6667,-2.582480
14000,29.1667,4.6667,-1.653817
14000,7.2917,4.3333,-1.781506
14000,27.0833,-4.3333,-3.574411
14000,0.0000,5.3333,0.000140
14000,47.9167,-3.3333,-2.619682
14000,35.4167,6.0000,-0.768434
14000,11.4583,-4.3333,-1.781506
14000,1.0417,-2.6667,-1.780869
14000,3.1250,-2.6667,-1.780869
14000,42.7083,-1.6667,-2.355106
14000,12.5000,-3.6667,-1.757546
14000,30.2083,-3.0000,-2.564816
14000,1.0417,7.3333,-1.790750
14000,8.3333,-3.6667,-1.757546
14000,22.9167,6.3333,-0.655687
14000,2.0833,-3.3333,-1.779013
14000,45.8333,-7.3333,-1.942356
14000,29.1667,2.3333,0.464358
14000,50.0000,0.3333,-0.167571
14000,7.2917,-3.3333,-1.779013
14000,50.0000,1.3333,0.171638
14000,21.8750,-7.0000,-1.804309
14000,2.0833,-6.0000,-1.783473
14000,5.2083,1.3333,-1.776661
14000,38.5417,0.3333,-0.082769
14000,8.3333,-7.6667,-1.800101
14000,40.6250,-5.0000,-3.042790
14000,7.2917,0.3333,-0.787868
14000,48.9583,3.3333,-0.352249
14000,0.0000,1.0000,0.000098
14000,50.0000,-3.3333,-3.047046
14000,39.5833,2.3333,-0.198653
14000,23.9583,5.0000,-1.620279
14000,34.3750,3.3333,-0.208862
14000,13.5417,-6.6667,-1.800967
14000,44.7917,0.6667,0.093439
14000,31.2500,-6.0000,-3.570488
14000,22.9167,-5.6667,-1.780575
14000,45.8333,-7.0000,-3.507296
14000,3.1250,1.6667,-1.778299
14000,20.8333,-1.0000,-2.906129
14000,34.3750,-1.3333,-2.056932
14000,2.0833,3.0000,-1.780769
14000,2.0833,2.6667,-1.780869
14000,34.3750,4.6667,-1.806948
14000,46.8750,1.3333,0.515901
14000,15.6250,-0.6667,-2.338082
14000,16.6667,-7.0000,-1.804309
14000,0.0000,-6.0000,0.000205
14000,32.2917,-7.0000,-3.282435
14000,7.2917,3.0000,-1.780769
14000,48.9583,-4.0000,-2.571938
14000,0.0000,-7.3333,0.000110
14000,6.2500,6.6667,-1.800967
14000,30.2083,-5.0000,-1.528542
14000,35.4167,-3.6667,-3.109018
14000,16.6667,4.0000,-1.378500
14000,38.5417,1.0000,0.401266
14000,5.2083,-3.3333,-1.779013
14000,42.7083,6.0000,-1.077155
14000,9.3750,-1.0000,-0.147246
14000,29.1667,-2.3333,-3.269836
14000,32.2917,3.0000,0.177244
14000,38.5417,5.3333,-1.507087
14000,50.0000,-3.6667,-3.112433
14000,33.3333,-0.6667,-2.566646
14000,41.6667,-2.3333,-3.700395
14000,15.6250,-5.0000,-1.780556
14000,34.3750,5.6667,-0.795825
14000,11.4583,8.0000,-1.793455
14000,30.2083,4.0000,-0.910742
14000,19.7917,8.0000,-1.195636
14000,26.0417,-5.6667,-3.145562
14000,30.2083,0.6667,0.759400
14000,7.2917,7.3333,-1.790750
14000,11.4583,3.6667,-1.594201
14000,39.5833,6.0000,-1.320556
14000,43.7500,4.3333,-1.660572
14000,50.0000,7.3333,-1.271040
14000,5.2083,6.3333,-1.790541
14000,41.6667,1.3333,0.750474
14000,38.5417,-2.3333,-3.612478
14000,7.2917,-2.3333,-1.780438
14000,31.2500,6.3333,-1.092743
14000,37.5000,6.3333,-0.627637
14000,44.7917,8.0000,-0.741397
14000,5.2083,-2.6667,-1.780869
14000,42.7083,-4.0000,-3.128571
14000,39.5833,3.3333,0.070895
14000,34.3750,-7.6667,-1.800101
14000,23.9583,0.0000,-2.019720
14000,20.8333,4.0000,-0.917240
14000,29.1667,5.6667,-1.183797
14000,27.0833,7.3333,-0.562632
14000,45.8333,6.6667,-0.575005
14000,48.9583,3.6667,-0.358409
14000,4.1667,8.0000,-1.793455
14000,19.7917,-1.6667,-1.625200
14000,19.7917,-5.3333,-1.780122
14000,23.9583,-7.6667,-1.800101
14000,19.7917,-3.3333,-3.037778
14000,9.3750,0.0000,-1.019352
14000,19.7917,1.3333,0.647256
14000,47.9167,0.6667,0.182671
14000,12.5000,1.6667,0.087259
14000,39.5833,-1.6667,-2.760424
14000,21.8750,7.3333,0.083194
14000,11.4583,-8.0000,-1.793455
14000,45.8333,8.0000,-1.206974
14000,5.2083,6.6667,-1.800967
14000,0.0000,5.6667,0.000703
14000,12.5000,-4.6667,-1.781135
14000,0.0000,-2.3333,-0.000413
14000,11.4583,-6.0000,-1.783473
14000,39.5833,0.6667,-0.293590
14000,17.7083,2.6667,1.045373
14000,38.5417,-1.3333,-1.701221
14000,17.7083,-3.0000,-2.411052
14000,12.5000,-0.6667,-1.279817
14000,3.1250,5.3333,-1.780122
14000,50.0000,-3.0000,-2.655402
14000,31.2500,-5.6667,-3.656234
14000,36.4583,6.6667,-0.259766
14000,15.6250,-7.6667,-1.800101
14000,17.7083,3.0000,0.765778
14000,14.5833,2.6667,-0.099637
14000,34.3750,5.3333,-1.606281
14000,33.3333,-5.6667,-2.323099
14000,5.2083,5.0000,-1.780556
14000,30.2083,-4.6667,-1.513146
14000,38.5417,4.3333,-2.137620
14000,0.0000,-3.0000,0.000094
14000,3.1250,-2.0000,-1.779586
14000,1.0417,1.0000,-1.774884
14000,34.3750,-7.3333,-3.350665
14000,25.0000,-5.6667,-3.254102
14000,47.9167,1.3333,0.076297
14000,17.7083,-6.0000,-1.783473
14000,0.0000,5.0000,0.000145
14000,6.2500,0.3333,-0.885829
14000,38.5417,-5.0000,-3.218585
14000,18.7500,-6.0000,-1.783473
14000,10.4167,6.6667,-1.800967
14000,14.5833,7.3333,-1.790750
14000,23.9583,-3.0000,-3.477944
14000,7.2917,-4.0000,-1.781255
14000,27.0833,-0.3333,-2.235500
14000,18.7500,-2.6667,-2.970111
14000,36.4583,7.6667,-0.791389
14000,25.0000,-7.0000,-1.804309
14000,41.6667,-7.6667,-2.040891
14000,15.6250,3.0000,-0.231188
14000,28.1250,-1.6667,-3.086948
14000,21.8750,-4.6667,-3.450090
14000,8.3333,6.6667,-1.800967
14000,28.1250,-2.0000,-3.151741
14000,21.8750,-6.3333,-1.790541
14000,17.7083,1.6667,0.695417
14000,9.3750,2.0000,-1.149600
14000,15.6250,0.6667,0.665462
14000,5.2083,-0.6667,-1.280830
14000,25.0000,7.0000,-0.724016
14000,23.9583,-2.3333,-3.564966
14000,28.1250,-1.3333,-2.115668
14000,9.3750,-0.3333,-1.606829
14000,14.5833,5.0000,-0.918562
14000,18.7500,4.6667,-1.518631
14000,11.4583,6.3333,-1.790541
14000,3.1250,7.6667,-1.800101
14000,15.6250,4.0000,-1.464373
14000,27.0833,6.6667,0.096859
14000,40.6250,-2.6667,-3.432035
14000,26.0417,-2.6667,-2.364686
14000,40.6250,8.0000,-0.167918
14000,40.6250,-6.6667,-2.711201
14000,34.3750,-3.0000,-2.403345
14000,40.6250,-7.6667,-3.051098
14000,44.7917,5.3333,-1.690500
14000,4.1667,3.0000,-1.780769
14000,37.5000,-1.6667,-2.384844
14000,46.8750,4.6667,-1.833185
14000,39.5833,7.6667,-0.991739
14000,13.5417,3.0000,-1.082377
14000,36.4583,4.3333,-2.111855
14000,15.6250,-5.6667,-1.780575
14000,29.1667,-7.0000,-1.804309
14000,3.1250,0.6667,-1.771780
14000,23.9583,6.3333,-0.568289
14000,14.5833,8.0000,-1.793455
14000,20.8333,-4.3333,-3.061858
14000,40.6250,0.0000,-2.337256
14000,9.3750,-3.6667,-1.757546
14000,37.5000,5.0000,-1.863627
14000,10.4167,2.3333,-1.121669
14000,17.7083,2.0000,-0.327155
14000,43.7500,-0.3333,-0.987986
14000,29.1667,-1.6667,-3.043583
14000,43.7500,5.6667,-1.830188
14000,14.5833,-3.0000,-3.115349
14000,38.5417,-3.3333,-3.161228
14000,35.4167,-6.6667,-3.426169
14000,46.8750,3.3333,-0.040529
14000,47.9167,0.3333,-0.668349
14000,37.5000,4.6667,-2.031447
14000,29.1667,2.0000,0.482357
14000,7.2917,7.0000,-1.804309
14000,4.1667,0.3333,-1.548135
14000,9.3750,5.0000,-1.780556
14000,46.8750,-1.0000,-2.260868
14000,13.5417,4.6667,-1.328483
14000,44.7917,2.6667,0.749319
14000,14.5833,-7.6667,-1.800101
14000,4.1667,-5.0000,-1.780556
14000,30.2083,1.3333,0.506823
14000,44.7917,-6.3333,-3.689515
14000,22.9167,-4.0000,-3.500356
14000,29.1667,-4.0000,-2.791131
14000,16.6667,-8.0000,-1.793455
14000,28.1250,-4.0000,-2.087914
14000,23.9583,7.3333,0.043700
14000,3.1250,3.6667,-1.757546
14000,48.9583,2.0000,0.176127
14000,2.0833,-8.0000,-1.793455
14000,6.2500,-1.6667,-1.778299
14000,17.7083,4.0000,-1.248857
14000,13.5417,5.3333,-1.780122
14000,38.5417,-5.6667,-2.685303
14000,28.1250,6.0000,-1.324272
14000,30.2083,-4.0000,-2.930241
14000,40.6250,-6.3333,-3.131708
14000,35.4167,-2.0000,-2.862802
14000,23.9583,-7.0000,-1.804309
14000,22.9167,-1.0000,-2.407681
14000,42.7083,7.6667,-1.184927
14000,5.2083,0.0000,-0.891355
14000,33.3333,5.3333,-1.693544
14000,38.5417,-1.6667,-2.176715
14000,11.4583,-3.0000,-1.780769
14000,9.3750,-7.3333,-1.790750
14000,15.6250,3.6667,0.357792
14000,50.0000,-5.0000,-2.632095
14000,38.5417,7.6667,-1.033383
14000,1.0417,-6.0000,-1.783472
