gamma21,f_avg,delta1,log10_nmse
0.2,16.9388,8.0000,-2.653205
1.0,29.1837,5.5385,-1.468633
2.2,25.1020,-5.1282,-3.376520
2.2,14.4898,-4.7179,-1.783809
0.2,24.2857,4.3077,-1.908901
0.6,20.2041,1.0256,0.239473
1.0,15.3061,8.0000,-1.772069
0.6,18.5714,4.7179,-2.070785
1.8,17.3469,-7.1795,-1.784744
1.4,29.1837,-6.3590,-3.245670
0.6,16.1224,-3.8974,-2.640853
1.0,27.9592,-2.6667,-2.911830
0.2,28.3673,-3.0769,-3.324054
0.2,23.8776,8.0000,-1.385392
0.2,27.5510,-2.6667,-2.725438
0.6,26.7347,-0.6154,-2.818164
1.4,27.9592,0.2051,-2.194873
0.2,25.5102,1.0256,-0.608055
1.8,26.7347,-2.6667,-3.367237
1.0,22.2449,7.1795,-1.174707
2.2,13.6735,-0.2051,-2.763228
1.0,16.1224,-5.5385,-1.767045
1.4,26.3265,7.5897,-1.683310
2.2,11.6327,1.8462,-0.668193
0.2,13.6735,1.4359,0.638082
1.0,10.0000,-8.0000,-1.772071
0.2,24.2857,6.3590,-1.838632
1.8,11.6327,-5.5385,-1.767053
0.6,26.7347,1.4359,-0.593467
0.6,20.6122,-3.0769,-3.382094
2.2,14.4898,3.8974,-1.721331
1.8,12.4490,-1.0256,-3.340817
2.2,27.5510,-7.5897,-1.778966
0.2,21.0204,-1.8462,-2.351403
0.6,22.2449,2.6667,-0.774607
2.2,27.9592,0.2051,-2.988267
0.6,14.4898,0.2051,-0.884275
1.4,26.3265,0.6154,-0.471204
0.2,21.4286,-6.3590,-1.779921
2.2,21.0204,-1.8462,-3.357795
1.0,15.7143,-7.1795,-1.784743
0.2,28.3673,7.5897,-1.766654
1.8,26.7347,1.0256,-0.651798
1.4,15.7143,2.6667,-1.676381
2.2,12.4490,7.5897,-1.778969
1.8,30.0000,0.2051,-2.929069
2.2,23.4694,-4.7179,-3.369466
1.0,27.1429,-3.4872,-3.281884
1.0,27.5510,-4.3077,-3.178180
0.6,21.0204,-4.3077,-2.633738
1.0,25.9184,7.1795,-0.965058
0.2,10.0000,-0.6154,-3.114040
0.2,19.3878,-7.1795,-1.784744
1.0,28.7755,-2.6667,-3.320216
1.4,10.0000,-2.6667,-1.779040
2.2,18.1633,-3.8974,-1.780419
1.4,20.2041,3.4872,-1.221896
2.2,21.0204,-5.5385,-1.767045
1.0,14.4898,1.4359,0.111684
1.4,24.6939,-4.7179,-3.375360
1.8,29.1837,-3.8974,-3.363927
1.4,24.2857,4.3077,-1.688241
2.2,19.7959,-3.8974,-3.365333
0.6,28.7755,-5.5385,-3.249390
1.8,27.1429,-4.3077,-3.280451
0.6,24.2857,4.7179,-1.863140
1.0,17.3469,1.0256,0.105978
0.6,18.5714,2.2564,-0.609882
2.2,29.1837,-7.1795,-1.784742
1.0,25.9184,7.5897,-1.006953
0.2,27.1429,6.7692,-1.892207
2.2,11.2245,4.3077,-1.764598
0.6,21.0204,-2.2564,-3.183470
1.0,27.5510,1.8462,-0.699734
1.8,28.3673,3.4872,-0.783503
1.8,28.3673,-2.2564,-3.360480
0.2,22.6531,-1.4359,-2.402130
0.6,18.1633,6.7692,-2.329270
0.2,25.1020,-3.0769,-3.296039
0.6,18.5714,5.1282,-1.943191
0.6,15.7143,7.1795,-1.784875
1.8,25.9184,-0.6154,-3.335388
2.2,29.5918,-5.5385,-3.375229
0.2,24.2857,1.4359,-0.474378
0.6,22.2449,-5.1282,-2.141591
0.2,17.7551,3.4872,-1.536142
2.2,19.3878,-1.8462,-3.354658
2.2,26.3265,4.3077,-1.480789
1.8,17.7551,-7.1795,-1.784743
0.2,21.8367,8.0000,-1.606992
1.8,20.6122,7.1795,-2.070728
0.6,30.0000,-1.0256,-3.002789
0.6,10.0000,-5.1282,-1.780471
0.2,20.6122,-1.4359,-3.298084
0.6,13.6735,-6.7692,-1.769609
2.2,21.0204,1.4359,-0.536994
1.0,11.2245,-2.2564,-0.015411
1.8,12.0408,-5.1282,-1.780471
1.0,25.1020,-5.5385,-3.317994
1.4,24.2857,5.1282,-1.308090
1.0,18.1633,-4.3077,-3.353678
1.4,11.6327,0.6154,-1.254021
1.4,24.6939,-2.2564,-3.221197
2.2,20.6122,-2.6667,-3.358115
2.2,20.2041,7.1795,-1.768069
0.6,25.9184,3.0769,-0.747237
0.2,12.0408,7.5897,-1.778969
0.6,20.6122,-5.9487,-1.784400
0.2,22.2449,5.5385,-1.943960
1.0,12.8571,3.8974,-1.860631
2.2,30.0000,-2.2564,-3.358146
1.0,23.4694,5.1282,-1.302119
1.8,26.3265,5.9487,-0.613507
1.8,22.6531,7.1795,-1.012806
1.4,14.0816,5.5385,-1.767046
1.0,29.5918,3.4872,-0.512820
0.2,16.5306,0.6154,-0.506264
0.6,19.7959,1.0256,0.277069
1.8,10.8163,-5.9487,-1.784400
2.2,23.4694,0.2051,-2.823707
0.6,29.5918,-3.0769,-2.756969
0.6,18.9796,3.4872,-0.015713
2.2,15.3061,6.3590,-1.779922
2.2,16.1224,-2.2564,-3.354721
1.4,18.1633,7.5897,-1.663362
1.0,18.5714,-1.0256,-1.873140
1.0,21.8367,-3.0769,-2.286600
1.0,12.8571,5.9487,-1.784401
0.6,28.3673,1.0256,-0.101136
0.6,27.5510,-3.8974,-2.586598
1.4,20.6122,3.8974,-0.724123
1.0,22.6531,-4.7179,-3.229101
0.2,28.3673,-4.3077,-2.852257
0.2,27.9592,6.7692,-1.802518
1.4,12.0408,-1.0256,-3.319395
1.8,10.0000,-0.2051,-1.354887
1.0,12.4490,1.0256,-0.233970
2.2,22.6531,-3.8974,-3.367583
1.8,14.8980,-5.1282,-1.780472
1.8,17.3469,-1.8462,-3.333856
2.2,18.5714,-7.1795,-1.784744
1.4,26.3265,-7.5897,-1.778966
0.2,19.7959,3.4872,-0.475148
1.8,24.6939,4.3077,-1.679113
2.2,25.1020,0.2051,-1.584340
1.0,26.7347,-5.1282,-1.502568
2.2,22.2449,-4.3077,-3.368072
1.4,10.4082,5.1282,-1.780471
0.2,30.0000,-0.6154,-2.969126
1.0,10.0000,-0.2051,-3.368989
1.8,26.7347,8.0000,-2.086262
2.2,17.7551,-5.5385,-1.767045
1.0,21.4286,7.5897,-2.407163
1.0,25.9184,-1.8462,-2.939301
1.0,18.9796,-1.8462,-3.368837
1.4,28.3673,-3.8974,-3.223487
1.0,13.2653,4.3077,-1.866299
1.0,14.0816,3.0769,-1.490255
1.0,17.7551,-0.6154,-2.426303
2.2,25.1020,-4.3077,-3.372069
0.2,20.2041,-8.0000,-1.772066
0.6,24.6939,5.1282,-0.974252
2.2,17.7551,3.0769,-0.483034
0.6,10.4082,-3.4872,-1.782603
1.4,12.4490,-5.9487,-1.784401
0.6,30.0000,-8.0000,-1.772063
1.4,11.2245,7.5897,-1.778968
2.2,29.1837,6.3590,-0.893877
0.6,25.1020,5.1282,-1.823754
0.2,21.0204,3.8974,-1.299564
1.4,14.8980,-1.4359,-3.303582
1.4,15.3061,7.5897,-1.778968
1.8,24.6939,3.8974,-0.922719
1.8,28.7755,-1.4359,-3.072869
2.2,17.3469,4.3077,-1.539585
0.2,14.0816,3.4872,-1.707887
0.6,26.3265,3.0769,-0.897536
2.2,14.4898,-3.0769,-1.762535
0.6,29.1837,-8.0000,-1.772063
1.4,10.4082,-1.8462,-1.118134
1.8,21.4286,-3.4872,-3.366633
1.4,12.8571,-6.7692,-1.769609
1.0,14.8980,-5.5385,-1.767046
1.4,11.2245,-6.3590,-1.779922
1.0,12.0408,-2.6667,0.313916
1.0,10.0000,1.8462,-1.090587
0.2,22.2449,-7.1795,-1.784743
2.2,16.1224,6.3590,-1.779922
1.8,21.0204,-5.9487,-1.784400
2.2,27.1429,-7.1795,-1.784742
1.4,28.3673,-3.4872,-3.364647
0.2,13.6735,-1.8462,-3.402774
1.8,22.6531,-5.9487,-1.784400
1.0,20.6122,-7.1795,-1.784744
1.0,16.5306,2.6667,0.444356
0.2,14.8980,-4.3077,-1.764599
1.8,27.5510,-6.7692,-1.769604
1.0,15.3061,-2.6667,-3.065790
1.4,24.6939,-5.5385,-3.380555
1.0,15.3061,-7.1795,-1.784744
1.4,22.2449,3.4872,-1.065783
1.8,21.4286,5.5385,-1.256506
1.8,27.5510,5.5385,-1.573276
2.2,22.6531,5.1282,-1.566253
0.2,28.7755,-4.3077,-3.328612
0.6,16.5306,-5.1282,-1.780472
1.8,25.5102,-3.0769,-3.250828
1.8,13.2653,4.7179,-1.783809
0.2,23.8776,-6.3590,-1.779921
1.0,20.2041,8.0000,-2.498896
1.0,23.8776,3.4872,-0.927240
0.6,28.7755,7.1795,-1.471223
1.4,22.6531,3.4872,-1.154233
1.8,25.5102,1.8462,-0.274048
0.2,17.7551,0.6154,0.214520
1.4,23.0612,-6.7692,-1.769605
1.8,12.4490,0.6154,-1.147509
1.4,13.6735,1.0256,-0.648971
1.4,25.9184,-7.1795,-1.784742
2.2,23.4694,-3.8974,-3.369462
1.0,27.9592,-1.0256,-3.063586
2.2,21.8367,5.5385,-1.336344
0.2,22.6531,5.1282,-1.819065
2.2,23.4694,-7.5897,-1.778967
1.0,26.7347,-3.0769,-2.728425
0.2,19.7959,-5.9487,-1.784400
1.4,16.5306,-7.5897,-1.778968
2.2,18.5714,6.7692,-1.769605
1.4,25.9184,-4.3077,-2.766888
1.0,27.9592,0.6154,-0.047753
1.8,16.1224,4.7179,-1.452081
1.8,21.0204,2.6667,-0.390574
0.2,25.5102,-4.7179,-2.504976
0.2,26.7347,-5.9487,-3.152928
2.2,24.2857,8.0000,-1.962224
1.4,20.2041,-5.9487,-1.784400
2.2,16.5306,3.4872,-1.804481
0.6,30.0000,-3.0769,-3.100096
1.4,16.5306,-3.4872,-3.355297
0.6,20.2041,3.0769,-0.347757
2.2,17.7551,7.5897,-1.778968
0.6,13.6735,-5.5385,-1.767046
0.6,16.9388,-6.7692,-1.769606
1.0,25.1020,-7.1795,-1.784742
1.8,10.4082,-3.4872,-1.782603
1.0,22.6531,2.2564,-0.597226
0.6,16.1224,5.5385,-1.768038
2.2,27.5510,-4.7179,-3.371809
2.2,14.8980,-1.4359,-3.350068
1.0,13.6735,4.3077,-1.872285
1.8,13.6735,1.4359,-0.983641
1.4,27.1429,3.0769,-1.106365
0.2,22.6531,5.9487,-1.851667
1.4,25.1020,1.8462,-0.380347
1.4,10.8163,-6.3590,-1.779922
1.4,14.8980,-6.3590,-1.779922
1.4,26.7347,-5.5385,-3.057863
0.2,21.8367,-7.5897,-1.778967
1.8,10.8163,-1.8462,-1.599094
0.2,11.6327,-0.6154,-3.009566
1.8,10.8163,4.3077,-1.764598
1.0,24.6939,-2.6667,-3.289488
0.6,18.1633,-6.3590,-1.779922
0.6,14.4898,-1.4359,-3.182479
1.0,21.0204,0.2051,-0.730222
1.4,30.0000,-3.8974,-3.088521
1.8,27.1429,-3.4872,-3.361925
0.6,16.5306,-0.2051,-3.369965
1.4,23.4694,-3.4872,-3.360743
2.2,23.0612,-7.5897,-1.778967
1.8,14.0816,8.0000,-1.772070
1.4,16.1224,-4.7179,-1.783809
0.2,13.2653,-3.0769,-2.868258
2.2,30.0000,6.7692,-1.121226
1.8,15.7143,-4.7179,-1.783809
1.4,27.1429,-1.0256,-3.369035
1.8,21.8367,-4.3077,-3.319576
0.6,14.8980,-7.1795,-1.784744
0.2,30.0000,-5.1282,-2.926998
2.2,16.9388,-3.8974,-1.780419
2.2,18.5714,1.8462,-0.699339
2.2,25.9184,6.3590,-0.924729
1.8,22.6531,6.3590,-0.872919
1.8,27.1429,1.8462,0.410391
1.8,11.6327,-5.1282,-1.780471
0.6,11.2245,8.0000,-1.772072
1.4,12.8571,-5.9487,-1.784401
1.4,18.9796,-3.0769,-3.362286
1.8,26.7347,-0.2051,-3.170964
1.4,14.4898,-7.5897,-1.778969
1.0,27.1429,-5.5385,-3.368063
2.2,18.5714,-3.4872,-3.354794
2.2,16.9388,0.2051,-1.852346
0.6,29.1837,-6.7692,-1.769603
1.8,12.8571,2.6667,-1.892958
1.8,20.2041,1.4359,-0.029866
0.6,29.5918,0.6154,-0.119195
1.4,25.9184,7.1795,-0.406050
0.2,24.2857,-4.3077,-3.340721
1.4,13.6735,0.2051,-2.005905
1.0,28.3673,6.7692,-1.243467
2.2,29.5918,-3.0769,-3.369159
0.6,23.0612,8.0000,-2.620639
0.6,12.4490,-2.6667,-3.086864
1.8,25.1020,-6.7692,-1.769604
0.6,16.1224,7.1795,-2.004981
2.2,18.9796,3.4872,-1.466501
2.2,22.2449,1.0256,-0.620054
0.2,16.9388,-3.8974,-2.870020
1.4,20.6122,3.4872,-1.231339
1.4,10.0000,-5.5385,-1.767052
1.8,10.8163,8.0000,-1.772071
2.2,13.2653,-0.2051,-3.300861
0.2,25.1020,-0.6154,-3.357844
1.4,30.0000,5.1282,-1.393861
0.6,24.6939,1.4359,0.117706
1.4,25.5102,-7.1795,-1.784742
1.8,20.6122,-7.1795,-1.784744
0.2,11.2245,-1.4359,-2.658813
1.4,13.2653,3.0769,-1.879580
0.2,20.6122,5.9487,-1.971727
0.6,21.0204,-0.6154,-2.414894
1.0,10.0000,6.3590,-1.779922
1.0,21.4286,-5.9487,-1.784400
0.6,27.1429,-0.2051,-3.202205
0.6,14.4898,-2.2564,-3.237879
0.2,16.5306,8.0000,-2.538983
0.2,12.8571,-2.2564,-3.318511
1.0,21.0204,-0.2051,-3.359083
2.2,27.1429,-6.3590,-1.779921
1.0,12.0408,7.1795,-1.784744
2.2,10.0000,4.3077,-1.764598
0.2,16.5306,6.3590,-1.198550
0.2,20.6122,-5.9487,-1.784400
0.6,14.0816,0.6154,-0.831018
2.2,10.0000,-5.9487,-1.784400
1.4,27.5510,-5.9487,-3.373525
2.2,25.1020,1.8462,-0.059816
0.2,18.9796,-1.0256,-2.743906
0.2,19.3878,5.1282,-1.869707
0.2,20.2041,6.7692,-1.680691
1.0,25.9184,2.2564,-0.684724
2.2,29.1837,-3.8974,-3.371770
2.2,24.2857,7.5897,-2.154918
1.0,10.0000,-6.7692,-1.769607
1.0,16.5306,1.4359,0.001065
2.2,13.2653,-1.4359,-3.350439
0.2,24.2857,2.2564,-0.838160
2.2,29.1837,-5.1282,-3.375592
2.2,18.1633,-0.2051,-3.119203
2.2,29.5918,-2.2564,-3.357584
2.2,11.2245,0.2051,-2.678962
1.0,12.0408,-1.4359,-3.340355
0.2,20.2041,7.5897,-1.761840
1.8,21.4286,-2.2564,-3.366013
0.6,29.5918,3.8974,-1.137373
1.4,12.4490,4.7179,-1.783809
2.2,18.1633,6.3590,-0.688915
0.6,12.4490,5.1282,-1.780471
1.8,23.4694,-6.7692,-1.769604
0.6,25.5102,2.2564,-0.655902
2.2,28.3673,0.6154,-0.822110
1.0,12.8571,3.4872,-1.786313
1.4,21.0204,-4.3077,-3.369979
0.6,16.5306,-3.8974,-2.334656
1.8,25.9184,-6.7692,-1.769604
1.4,27.1429,-0.2051,-3.190895
1.0,10.4082,5.9487,-1.784400
1.4,11.2245,-2.6667,-1.779040
2.2,18.5714,-5.1282,-1.780472
2.2,23.0612,1.4359,-0.854441
1.4,24.2857,-5.9487,-1.784400
1.0,23.0612,-6.3590,-1.779921
0.2,16.1224,5.9487,-1.765397
1.4,18.1633,7.1795,-1.647588
1.8,21.8367,-4.7179,-3.359676
2.2,14.4898,-2.6667,-0.832257
1.4,21.8367,-7.5897,-1.778967
1.0,16.9388,0.6154,-0.653853
2.2,14.8980,4.3077,-1.545021
1.0,20.6122,6.7692,-1.470180
1.4,29.5918,0.2051,-1.843834
1.0,26.3265,-0.2051,-3.384324
2.2,23.0612,4.3077,-1.665291
1.4,25.9184,-6.3590,-1.779921
0.6,26.7347,-1.0256,-3.356197
0.2,27.1429,-3.8974,-2.459548
1.0,28.7755,7.5897,0.283226
1.8,12.4490,-0.6154,-3.352094
1.8,23.4694,8.0000,-2.035724
0.2,15.3061,4.3077,-1.490621
0.6,13.2653,0.6154,-0.227023
1.0,25.9184,4.7179,-1.748757
0.2,28.3673,1.0256,-0.382295
0.2,14.8980,0.6154,-0.465208
0.2,17.3469,1.8462,0.421052
1.8,18.1633,-2.6667,-3.364674
1.0,18.9796,0.2051,-0.737342
1.8,10.4082,7.1795,-1.784744
2.2,25.1020,6.7692,-1.018215
1.8,10.8163,-2.2564,0.116762
2.2,15.7143,-0.6154,-3.353617
1.4,25.5102,-5.9487,-1.784400
0.6,10.8163,-6.3590,-1.779922
1.4,11.2245,8.0000,-1.772072
0.6,25.1020,-6.3590,-1.779921
2.2,19.7959,-3.0769,-3.358654
1.4,30.0000,-0.2051,-2.689430
2.2,12.4490,-2.2564,-1.049768
1.0,12.0408,4.3077,-1.764598
1.0,17.7551,-5.5385,-1.767045
1.4,12.0408,-0.6154,-3.352622
1.8,22.2449,6.7692,-0.261848
1.4,16.1224,-5.5385,-1.767045
2.2,18.9796,-2.2564,-3.353046
1.4,11.6327,3.4872,-1.673201
2.2,22.6531,5.9487,-0.830967
0.2,13.2653,-5.1282,-1.780471
1.4,12.4490,3.0769,-1.925768
2.2,27.1429,-2.6667,-3.363993
1.8,11.6327,-3.4872,-1.782603
1.4,14.4898,1.4359,0.104096
0.2,10.0000,-6.7692,-1.769607
1.0,10.4082,-4.7179,-1.783809
1.0,20.6122,-4.7179,-3.007271
2.2,21.0204,7.5897,-1.950952
1.8,11.6327,-7.1795,-1.784744
0.6,22.6531,2.2564,-0.729560
1.0,12.0408,-5.9487,-1.784400
0.6,16.1224,-5.9487,-1.784401
0.6,21.8367,5.1282,-1.898938
2.2,20.6122,-0.2051,-3.341728
1.4,12.4490,-2.2564,-0.915351
2.2,19.7959,4.7179,-1.461836
1.8,25.1020,-3.0769,-3.361990
1.0,16.1224,0.6154,-0.942303
1.4,13.6735,0.6154,-0.225643
0.6,30.0000,4.3077,-1.594844
0.2,21.0204,-7.1795,-1.784744
0.6,27.1429,-3.0769,-3.263627
0.6,11.6327,0.2051,-0.864650
0.6,13.2653,5.5385,-1.767053
2.2,29.5918,-4.7179,-3.372102
1.4,16.9388,1.4359,-0.254525
1.0,21.4286,-1.4359,-3.208589
1.0,22.6531,5.1282,-1.839446
0.2,23.8776,-0.2051,-1.677724
0.6,30.0000,-3.4872,-3.258463
0.2,12.0408,-1.8462,-3.109492
1.4,14.8980,-0.6154,-3.358309
1.8,18.1633,3.0769,-0.329990
1.8,19.3878,-5.9487,-1.784400
2.2,21.0204,-0.2051,-3.349041
0.6,26.3265,-0.6154,-2.669029
2.2,12.8571,1.4359,-1.549287
0.6,16.1224,-1.8462,-3.350887
2.2,15.7143,-3.0769,-1.195279
1.0,17.3469,2.2564,-0.639266
1.0,16.5306,-0.6154,-2.496412
0.6,12.4490,4.3077,-1.918704
0.6,29.5918,6.3590,-1.506987
2.2,28.3673,-7.5897,-1.778966
1.0,19.3878,7.1795,-2.065142
0.6,10.4082,3.4872,-1.055897
1.0,22.6531,-5.9487,-1.784400
1.0,26.3265,4.3077,-1.076463
0.6,24.2857,6.7692,-1.401584
0.6,20.2041,2.2564,-0.483937
0.6,27.5510,-2.6667,-3.344426
2.2,27.1429,1.4359,-0.376592
1.4,23.4694,4.7179,-1.644287
0.2,14.8980,-7.5897,-1.778969
1.8,18.9796,6.3590,-0.530791
1.8,10.8163,2.6667,-1.832294
1.0,10.0000,-5.5385,-1.767052
1.8,21.4286,-4.3077,-3.333751
2.2,17.3469,1.4359,-0.096224
0.2,30.0000,2.2564,-0.849789
1.4,26.7347,3.4872,-0.974198
0.2,24.2857,-3.4872,-3.319771
2.2,20.2041,6.3590,0.072503
1.0,12.8571,6.3590,-1.779922
1.4,12.8571,5.9487,-1.784401
0.6,17.3469,-8.0000,-1.772067
2.2,13.2653,-5.9487,-1.784401
1.8,30.0000,-0.2051,-3.032303
2.2,27.9592,7.1795,-0.548565
0.6,23.4694,-5.9487,-1.784400
1.8,23.4694,-2.2564,-3.361829
2.2,21.8367,-6.3590,-1.779921
1.4,11.6327,6.7692,-1.769609
1.4,13.2653,-2.6667,-0.747045
2.2,18.5714,5.9487,-1.130801
0.6,13.6735,-8.0000,-1.772070
0.6,16.9388,6.7692,-2.480374
0.6,12.8571,-5.5385,-1.767053
0.6,11.2245,-7.1795,-1.784744
1.0,22.6531,-5.5385,-1.767048
0.2,19.3878,3.4872,-0.746233
2.2,29.1837,-4.7179,-3.367536
0.2,19.7959,-3.8974,-2.711087
1.8,28.7755,-3.4872,-3.380563
1.0,16.1224,1.4359,-0.219846
2.2,28.3673,-6.3590,-1.779921
1.4,20.2041,-7.1795,-1.784744
1.8,23.4694,2.2564,-0.419328
1.8,19.3878,0.2051,-2.480882
1.4,10.4082,-2.6667,-1.779040
1.8,23.8776,7.1795,0.126061
2.2,28.7755,5.1282,-1.516562
1.8,17.3469,-4.7179,-1.783809
1.8,11.6327,5.1282,-1.780471
0.2,26.3265,-6.7692,-1.769604
1.4,17.3469,-7.1795,-1.784744
1.0,20.2041,-1.4359,-2.988540
1.0,18.9796,2.2564,-0.112789
1.4,20.6122,-6.3590,-1.779921
1.4,11.6327,7.5897,-1.778969
2.2,20.6122,-5.5385,-1.767045
1.8,24.6939,8.0000,-2.222592
0.6,19.7959,0.6154,-0.490162
1.8,29.1837,6.7692,-0.850160
0.2,29.5918,7.5897,-1.588336
1.0,22.2449,-5.9487,-1.784400
0.2,22.6531,2.2564,-1.063379
1.8,10.4082,-1.0256,-1.213039
0.2,14.0816,1.8462,0.581173
0.6,13.6735,-1.4359,-2.542567
2.2,16.9388,-0.2051,-3.155008
1.4,29.1837,-0.6154,-2.319439
2.2,27.1429,-4.7179,-3.373350
2.2,20.2041,-1.0256,-3.332763
1.8,30.0000,3.0769,-1.272290
1.4,17.3469,1.8462,0.087617
1.4,23.8776,3.0769,-0.632907
1.0,22.6531,-7.5897,-1.778967
2.2,16.1224,3.8974,-1.688907
0.6,17.7551,-5.9487,-1.784400
1.8,23.8776,4.3077,-1.717237
0.6,23.0612,-5.5385,-1.767048
1.4,11.2245,7.1795,-1.784744
0.6,17.7551,3.0769,0.201592
0.6,30.0000,-5.9487,-3.077445
1.8,11.2245,3.4872,-1.782603
2.2,30.0000,5.5385,-1.131818
0.6,16.5306,-3.0769,-3.315936
2.2,20.6122,0.2051,-2.554804
2.2,26.3265,3.4872,-0.351754
1.4,24.2857,-4.7179,-3.363669
1.4,21.4286,4.3077,-1.618739
2.2,10.8163,5.1282,-1.780471
0.2,23.4694,-7.5897,-1.778967
2.2,25.9184,-6.7692,-1.769604
0.6,14.0816,-8.0000,-1.772070
0.2,21.4286,5.5385,-2.112510
1.0,26.7347,-1.4359,-3.259879
0.6,10.8163,1.8462,0.083408
0.2,27.1429,3.4872,-1.184206
1.4,14.4898,-1.8462,-3.348837
1.8,27.5510,0.6154,-0.488799
1.0,10.0000,-3.4872,-1.782603
1.4,11.6327,0.2051,0.986334
2.2,19.7959,1.8462,-0.019417
2.2,18.9796,-6.7692,-1.769605
1.0,15.3061,2.6667,0.018201
1.0,12.0408,-7.5897,-1.778969
1.4,17.3469,-5.9487,-1.784400
1.0,11.2245,4.7179,-1.783809
0.6,25.9184,5.5385,-1.346530
1.4,13.2653,4.7179,-1.783809
2.2,21.8367,-1.8462,-3.358816
0.6,25.9184,6.7692,-1.402783
1.4,23.8776,8.0000,-2.206248
1.8,16.1224,1.0256,-0.768145
2.2,13.6735,4.3077,-1.764599
1.8,14.0816,3.8974,-1.638398
1.4,23.4694,-2.6667,-3.346415
0.2,27.1429,1.0256,-0.641983
0.6,16.1224,7.5897,-1.097793
1.8,21.8367,1.0256,-0.629928
0.2,21.8367,-7.1795,-1.784744
0.6,18.9796,-8.0000,-1.772067
0.2,24.2857,-2.2564,-3.200575
0.6,27.1429,1.0256,0.037904
1.8,27.5510,-1.0256,-3.360014
1.0,20.2041,5.1282,-1.760039
2.2,18.5714,-4.7179,-1.783809
0.2,23.4694,0.6154,0.362889
1.8,15.7143,-6.7692,-1.769609
0.2,12.8571,-7.1795,-1.784743
1.4,13.6735,6.3590,-1.779923
2.2,20.2041,-3.0769,-3.359011
2.2,11.6327,4.7179,-1.783809
1.0,29.5918,-4.7179,-3.156489
2.2,27.5510,-2.2564,-3.358042
1.0,22.2449,4.3077,-1.909674
1.4,13.6735,-1.0256,-3.327406
1.4,16.9388,4.7179,-1.824885
2.2,17.3469,-4.7179,-1.783809
1.8,16.9388,3.8974,-1.805495
1.4,29.5918,0.6154,-0.672196
2.2,14.4898,-3.4872,-1.782604
2.2,11.6327,5.1282,-1.780471
1.4,13.6735,-4.7179,-1.783809
2.2,30.0000,1.4359,-0.150624
1.4,29.5918,-1.8462,-3.141200
0.6,23.8776,-5.5385,-3.268125
0.2,10.0000,5.5385,-1.767052
1.4,10.0000,-5.9487,-1.784400
1.8,18.1633,7.5897,-1.778968
0.6,26.3265,-3.4872,-3.178011
0.2,27.5510,5.9487,-1.268918
0.6,21.8367,3.4872,-0.472972
1.0,28.7755,-0.6154,-3.159654
1.8,10.8163,7.1795,-1.784744
1.4,30.0000,-4.3077,-3.362901
1.8,30.0000,5.5385,-1.491345
2.2,26.3265,-4.3077,-3.368354
0.2,10.8163,2.2564,-1.775250
0.2,17.3469,-5.9487,-1.784400
1.0,19.7959,-0.6154,-3.353336
1.4,25.1020,-2.2564,-3.369512
1.8,18.5714,-1.8462,-3.354169
0.6,23.8776,0.6154,0.081144
2.2,21.8367,1.8462,0.118070
1.4,29.5918,-7.5897,-1.778966
2.2,28.3673,-1.4359,-3.344967
1.0,20.2041,-7.5897,-1.778968
0.6,17.7551,4.3077,-2.021628
0.2,18.5714,0.6154,-0.360232
0.6,14.0816,-5.1282,-1.780472
0.6,25.5102,-7.5897,-1.778966
2.2,23.4694,-6.7692,-1.769604
1.4,21.4286,-0.2051,-2.610448
0.6,23.8776,6.7692,-1.401419
0.6,13.2653,4.3077,-2.056391
1.0,29.1837,0.2051,-0.204648
0.6,27.9592,3.4872,-0.842406
2.2,23.8776,-8.0000,-1.772065
1.0,22.2449,6.7692,0.329717
1.8,15.3061,-7.5897,-1.778968
1.8,27.9592,-5.5385,-3.381776
2.2,27.5510,-0.6154,-3.362216
2.2,19.3878,-6.7692,-1.769605
2.2,18.9796,-1.8462,-3.356929
0.2,26.7347,-8.0000,-1.772064
2.2,16.1224,-0.6154,-3.351874
1.0,28.3673,-2.6667,-3.032258
1.4,25.9184,-5.1282,-2.787070
0.2,14.4898,-2.6667,-2.756774
1.4,13.6735,-0.6154,-3.019589
0.2,27.9592,-5.1282,-3.351093
0.2,19.7959,-7.5897,-1.778968
0.6,19.7959,-5.5385,-1.767045
1.0,24.2857,6.3590,-1.337628
1.4,14.8980,-5.9487,-1.784401
1.0,17.3469,-7.5897,-1.778968
1.0,16.9388,-4.7179,-1.783809
2.2,12.4490,4.3077,-1.764598
2.2,21.8367,-5.9487,-1.784400
1.8,16.5306,-5.5385,-1.767045
1.4,20.2041,5.1282,-1.498801
0.6,23.4694,3.0769,-0.635944
1.8,11.2245,-4.7179,-1.783809
1.0,16.1224,4.7179,-1.935493
1.8,10.8163,7.5897,-1.778968
1.4,18.1633,-0.6154,-2.597762
2.2,18.5714,-7.5897,-1.778968
2.2,26.3265,-3.4872,-3.365413
0.6,14.4898,-2.6667,-3.074947
2.2,18.5714,3.8974,-1.710103
1.0,13.2653,-1.8462,-3.291142
0.6,23.8776,-7.1795,-1.784743
1.8,11.6327,-0.6154,-3.295963
2.2,25.5102,-3.4872,-3.365367
1.8,27.1429,-1.4359,-2.094071
0.2,16.1224,2.2564,-1.623182
1.4,21.0204,1.8462,-0.267959
1.0,25.5102,-3.0769,-3.373229
0.2,14.8980,1.0256,0.092202
1.4,24.2857,3.4872,-1.152154
0.2,17.3469,4.7179,-2.213204
