F_AVG,DELTA_F,NMSE,log10_NMSE,COMB_QI,COMB_PULSING,COMB_MOD_RATIO
26.7776,5.0208,1.077994e-02,-1.9674,1,1,0.849714
26.9868,0.0000,1.023378e-01,-0.9900,1,1,0.825978
26.9868,0.2092,8.920272e-04,-3.0496,1,1,0.828436
26.9868,0.4184,1.013217e-03,-2.9943,1,1,0.830579
26.9868,0.6276,6.814996e-03,-2.1665,1,1,0.829254
26.9868,0.8368,1.217918e-03,-2.9144,1,1,0.828180
26.9868,1.0460,1.477460e-03,-2.8305,1,1,0.828439
26.9868,1.2552,4.430388e-03,-2.3536,1,1,0.831096
26.9868,1.4644,1.125026e-03,-2.9488,1,1,0.833839
26.9868,1.6736,1.108601e-03,-2.9552,1,1,0.833520
26.9868,1.8828,2.041366e-03,-2.6901,1,1,0.833620
26.9868,2.0920,8.923096e-04,-3.0495,1,1,0.834623
26.9868,2.3012,1.449691e-03,-2.8387,1,1,0.837615
26.9868,2.5104,1.525395e-03,-2.8166,1,1,0.840645
26.9868,2.7196,3.616723e-03,-2.4417,1,1,0.840542
26.9868,2.9288,1.039463e-03,-2.9832,1,1,0.840739
26.9868,3.1380,1.282915e-02,-1.8918,1,1,0.841193
26.9868,3.3472,6.930352e-04,-3.1592,1,1,0.843882
26.9868,3.5564,1.231601e-03,-2.9095,1,1,0.847026
26.9868,3.7656,5.640095e-03,-2.2487,1,1,0.847364
26.9868,3.9748,1.361087e-02,-1.8661,1,1,0.846766
26.9868,4.1840,5.872271e-03,-2.2312,1,1,0.845790
26.9868,4.3932,1.799339e-02,-1.7449,1,1,0.847227
26.9868,4.6024,6.855120e-03,-2.1640,1,1,0.849714
26.9868,4.8116,1.195218e-02,-1.9226,1,1,0.850919
26.9868,5.0208,6.116844e-03,-2.2135,1,1,0.849651
27.1960,0.0000,1.848164e-01,-0.7333,1,1,0.830579
27.1960,0.2092,1.033093e-03,-2.9859,1,1,0.829254
27.1960,0.4184,1.060351e-03,-2.9746,1,1,0.828180
27.1960,0.6276,8.700722e-04,-3.0604,1,1,0.828439
27.1960,0.8368,1.023893e-03,-2.9897,1,1,0.831096
27.1960,1.0460,2.767159e-03,-2.5580,1,1,0.833839
27.1960,1.2552,1.272923e-03,-2.8952,1,1,0.833520
27.1960,1.4644,1.103664e-03,-2.9572,1,1,0.833620
27.1960,1.6736,2.579434e-02,-1.5885,1,1,0.834623
27.1960,1.8828,1.825266e-03,-2.7387,1,1,0.837615
27.1960,2.0920,1.030309e-03,-2.9870,1,1,0.840645
27.1960,2.3012,1.166408e-03,-2.9331,1,1,0.840542
27.1960,2.5104,1.344932e-03,-2.8713,1,1,0.840739
27.1960,2.7196,9.881553e-03,-2.0052,1,1,0.841193
27.1960,2.9288,9.745239e-04,-3.0112,1,1,0.843882
27.1960,3.1380,1.578059e-02,-1.8019,1,1,0.847026
27.1960,3.3472,2.043785e-02,-1.6896,1,1,0.847364
27.1960,3.5564,1.378224e-03,-2.8607,1,1,0.846766
27.1960,3.7656,7.519921e-03,-2.1238,1,1,0.845790
27.1960,3.9748,2.744078e-03,-2.5616,1,1,0.847227
27.1960,4.1840,9.243090e-03,-2.0342,1,1,0.849714
27.1960,4.3932,3.699282e-02,-1.4319,1,1,0.850919
27.1960,4.6024,1.359050e-02,-1.8668,1,1,0.849651
27.1960,4.8116,2.302034e-02,-1.6379,1,1,0.848533
27.1960,5.0208,3.542390e-02,-1.4507,1,1,0.848953
27.4052,0.0000,1.350817e-01,-0.8694,1,1,0.828180
27.4052,0.2092,3.410736e-03,-2.4672,1,1,0.829254
27.4052,0.4184,7.887585e-04,-3.1031,1,1,0.831096
27.4052,0.6276,1.475054e-03,-2.8312,1,1,0.833839
27.4052,0.8368,9.229517e-04,-3.0348,1,1,0.833520
27.4052,1.0460,9.582171e-04,-3.0185,1,1,0.833620
27.4052,1.2552,1.261292e-03,-2.8992,1,1,0.834623
27.4052,1.4644,1.254329e-03,-2.9016,1,1,0.837615
27.4052,1.6736,8.329908e-04,-3.0794,1,1,0.840645
27.4052,1.8828,2.485549e-03,-2.6046,1,1,0.840542
27.4052,2.0920,3.189453e-03,-2.4963,1,1,0.840739
27.4052,2.3012,4.861956e-03,-2.3132,1,1,0.841193
27.4052,2.5104,9.171689e-04,-3.0376,1,1,0.843882
27.4052,2.7196,2.413786e-03,-2.6173,1,1,0.847026
27.4052,2.9288,9.504102e-04,-3.0221,1,1,0.847364
27.4052,3.1380,9.131805e-04,-3.0394,1,1,0.846766
27.4052,3.3472,1.077633e-03,-2.9675,1,1,0.845790
27.4052,3.5564,1.694481e-03,-2.7710,1,1,0.847227
27.4052,3.7656,2.470526e-03,-2.6072,1,1,0.849714
27.4052,3.9748,1.552720e-02,-1.8089,1,1,0.850919
27.4052,4.1840,8.496819e-03,-2.0707,1,1,0.849651
27.4052,4.3932,3.982693e-03,-2.3998,1,1,0.848533
27.4052,4.6024,2.378949e-03,-2.6236,1,1,0.848953
27.4052,4.8116,5.209511e-03,-2.2832,1,1,0.851117
27.4052,5.0208,3.003587e-02,-1.5224,1,1,0.853692
27.6144,0.0000,1.733334e-01,-0.7611,1,1,0.831096
27.6144,0.2092,1.119534e-03,-2.9510,1,1,0.833839
27.6144,0.4184,1.066242e-03,-2.9721,1,1,0.833520
27.6144,0.6276,7.994186e-04,-3.0972,1,1,0.833620
27.6144,0.8368,1.620939e-02,-1.7902,1,1,0.834623
27.6144,1.0460,2.161605e-03,-2.6652,1,1,0.837615
27.6144,1.2552,1.358884e-03,-2.8668,1,1,0.840645
27.6144,1.4644,6.514918e-03,-2.1861,1,1,0.840542
27.6144,1.6736,9.197096e-04,-3.0363,1,1,0.840739
27.6144,1.8828,2.293564e-03,-2.6395,1,1,0.841193
27.6144,2.0920,1.955102e-03,-2.7088,1,1,0.843882
27.6144,2.3012,5.079255e-03,-2.2942,1,1,0.847026
27.6144,2.5104,1.832585e-03,-2.7369,1,1,0.847364
27.6144,2.7196,1.318547e-03,-2.8799,1,1,0.846766
27.6144,2.9288,1.290987e-03,-2.8891,1,1,0.845790
27.6144,3.1380,2.688755e-03,-2.5704,1,1,0.847227
27.6144,3.3472,1.340597e-01,-0.8727,1,1,0.849714
27.6144,3.5564,1.258224e-02,-1.9002,1,1,0.850919
27.6144,3.7656,3.144706e-02,-1.5024,1,1,0.849651
27.6144,3.9748,2.064783e-02,-1.6851,1,1,0.848533
27.6144,4.1840,7.752891e-03,-2.1105,1,1,0.848953
27.6144,4.3932,1.205154e-02,-1.9190,1,1,0.851117
27.6144,4.6024,6.952803e-03,-2.1578,1,1,0.853692
27.6144,4.8116,5.386426e-03,-2.2687,1,1,0.853676
27.6144,5.0208,5.666210e-03,-2.2467,1,1,0.853799
27.8236,0.0000,7.039937e-02,-1.1524,1,1,0.833520
27.8236,0.2092,1.583323e-03,-2.8004,1,1,0.833839
27.8236,0.4184,1.155272e-03,-2.9373,1,1,0.834623
27.8236,0.6276,2.588690e-03,-2.5869,1,1,0.837615
27.8236,0.8368,2.803943e-03,-2.5522,1,1,0.840645
27.8236,1.0460,1.033218e-03,-2.9858,1,1,0.840542
27.8236,1.2552,4.080044e-02,-1.3893,1,1,0.840739
27.8236,1.4644,2.593726e-03,-2.5861,1,1,0.841193
27.8236,1.6736,1.265105e-03,-2.8979,1,1,0.843882
27.8236,1.8828,9.183147e-04,-3.0370,1,1,0.847026
27.8236,2.0920,1.056985e-03,-2.9759,1,1,0.847364
27.8236,2.3012,1.060498e-03,-2.9745,1,1,0.846766
27.8236,2.5104,1.228389e-03,-2.9107,1,1,0.845790
27.8236,2.7196,5.230311e-03,-2.2815,1,1,0.847227
27.8236,2.9288,7.379609e-03,-2.1320,1,1,0.849714
27.8236,3.1380,1.402225e-02,-1.8532,1,1,0.850919
27.8236,3.3472,2.081799e-02,-1.6816,1,1,0.849651
27.8236,3.5564,5.684891e-03,-2.2453,1,1,0.848533
27.8236,3.7656,7.490312e-03,-2.1255,1,1,0.848953
27.8236,3.9748,4.922336e-03,-2.3078,1,1,0.851117
27.8236,4.1840,1.312300e-02,-1.8820,1,1,0.853692
27.8236,4.3932,3.173106e-03,-2.4985,1,1,0.853676
27.8236,4.6024,6.705000e-03,-2.1736,1,1,0.853799
27.8236,4.8116,1.125608e-02,-1.9486,1,1,0.853829
27.8236,5.0208,2.124237e-03,-2.6728,1,1,0.856108
28.0328,0.0000,1.514906e-01,-0.8196,1,1,0.834623
28.0328,0.2092,8.388076e-04,-3.0763,1,1,0.837615
28.0328,0.4184,9.691816e-04,-3.0136,1,1,0.840645
28.0328,0.6276,1.002235e-03,-2.9990,1,1,0.840542
28.0328,0.8368,1.007145e-03,-2.9969,1,1,0.840739
28.0328,1.0460,1.107415e-03,-2.9557,1,1,0.841193
28.0328,1.2552,1.550162e-03,-2.8096,1,1,0.843882
28.0328,1.4644,4.558056e-03,-2.3412,1,1,0.847026
28.0328,1.6736,1.933448e-03,-2.7137,1,1,0.847364
28.0328,1.8828,1.001534e-03,-2.9993,1,1,0.846766
28.0328,2.0920,9.490500e-04,-3.0227,1,1,0.845790
28.0328,2.3012,3.527460e-03,-2.4525,1,1,0.847227
28.0328,2.5104,5.139672e-03,-2.2891,1,1,0.849714
28.0328,2.7196,1.372825e-02,-1.8624,1,1,0.850919
28.0328,2.9288,1.140665e-02,-1.9428,1,1,0.849651
28.0328,3.1380,7.681036e-03,-2.1146,1,1,0.848533
28.0328,3.3472,5.516346e-03,-2.2583,1,1,0.848953
28.0328,3.5564,2.965067e-03,-2.5280,1,1,0.851117
28.0328,3.7656,1.112688e-02,-1.9536,1,1,0.853692
28.0328,3.9748,5.279934e-03,-2.2774,1,1,0.853676
28.0328,4.1840,3.939360e-03,-2.4046,1,1,0.853799
28.0328,4.3932,2.351657e-03,-2.6286,1,1,0.853829
28.0328,4.6024,3.735601e-03,-2.4276,1,1,0.856108
28.0328,4.8116,2.270736e-03,-2.6438,1,1,0.859112
28.0328,5.0208,3.828226e-03,-2.4170,1,1,0.860960
28.2420,0.0000,1.927575e-01,-0.7150,1,1,0.840645
28.2420,0.2092,9.087326e-04,-3.0416,1,1,0.840542
28.2420,0.4184,9.413269e-04,-3.0263,1,1,0.840739
28.2420,0.6276,6.343014e-03,-2.1977,1,1,0.841193
28.2420,0.8368,1.124771e-03,-2.9489,1,1,0.843882
28.2420,1.0460,1.079270e-03,-2.9669,1,1,0.847026
28.2420,1.2552,1.326593e-03,-2.8773,1,1,0.847364
28.2420,1.4644,1.239700e-03,-2.9067,1,1,0.846766
28.2420,1.6736,3.155703e-03,-2.5009,1,1,0.845790
28.2420,1.8828,1.969119e-03,-2.7057,1,1,0.847227
28.2420,2.0920,2.554897e-03,-2.5926,1,1,0.849714
28.2420,2.3012,5.960901e-03,-2.2247,1,1,0.850919
28.2420,2.5104,7.141522e-03,-2.1462,1,1,0.849651
28.2420,2.7196,4.435573e-03,-2.3531,1,1,0.848533
28.2420,2.9288,8.715981e-03,-2.0597,1,1,0.848953
28.2420,3.1380,1.297951e-03,-2.8867,1,1,0.851117
28.2420,3.3472,6.539528e-03,-2.1845,1,1,0.853692
28.2420,3.5564,1.651987e-03,-2.7820,1,1,0.853676
28.2420,3.7656,5.995454e-03,-2.2222,1,1,0.853799
28.2420,3.9748,2.241201e-02,-1.6495,1,1,0.853829
28.2420,4.1840,8.152991e-03,-2.0887,1,1,0.856108
28.2420,4.3932,1.134672e-02,-1.9451,1,1,0.859112
28.2420,4.6024,1.072672e-02,-1.9695,1,1,0.860960
28.2420,4.8116,5.107289e-03,-2.2918,1,1,0.860468
28.2420,5.0208,3.421873e-03,-2.4657,1,1,0.860453
28.4512,0.0000,1.670514e-01,-0.7771,1,1,0.840739
28.4512,0.2092,1.180296e-03,-2.9280,1,1,0.841193
28.4512,0.4184,8.785942e-04,-3.0562,1,1,0.843882
28.4512,0.6276,1.165014e-03,-2.9337,1,1,0.847026
28.4512,0.8368,8.902046e-03,-2.0505,1,1,0.847364
28.4512,1.0460,1.199242e-03,-2.9211,1,1,0.846766
28.4512,1.2552,1.579057e-03,-2.8016,1,1,0.845790
28.4512,1.4644,1.162660e-03,-2.9345,1,1,0.847227
28.4512,1.6736,7.560386e-03,-2.1215,1,1,0.849714
28.4512,1.8828,1.636509e-02,-1.7861,1,1,0.850919
28.4512,2.0920,1.205677e-02,-1.9188,1,1,0.849651
28.4512,2.3012,4.672443e-03,-2.3305,1,1,0.848533
28.4512,2.5104,3.007837e-03,-2.5217,1,1,0.848953
28.4512,2.7196,1.775889e-03,-2.7506,1,1,0.851117
28.4512,2.9288,2.304167e-02,-1.6375,1,1,0.853692
28.4512,3.1380,2.233458e-03,-2.6510,1,1,0.853676
28.4512,3.3472,7.435646e-03,-2.1287,1,1,0.853799
28.4512,3.5564,5.482630e-03,-2.2610,1,1,0.853829
28.4512,3.7656,3.557727e-03,-2.4488,1,1,0.856108
28.4512,3.9748,6.333495e-03,-2.1984,1,1,0.859112
28.4512,4.1840,3.276262e-03,-2.4846,1,1,0.860960
28.4512,4.3932,2.067929e-03,-2.6845,1,1,0.860468
28.4512,4.6024,3.481461e-03,-2.4582,1,1,0.860453
28.4512,4.8116,3.637771e-03,-2.4392,1,1,0.861457
28.4512,5.0208,5.956585e-03,-2.2250,1,1,0.863969
28.6604,0.0000,1.609477e-01,-0.7933,1,1,0.843882
28.6604,0.2092,1.957069e-03,-2.7084,1,1,0.847026
28.6604,0.4184,1.106149e-03,-2.9562,1,1,0.847364
28.6604,0.6276,1.388410e-03,-2.8575,1,1,0.846766
28.6604,0.8368,2.139633e-03,-2.6697,1,1,0.845790
28.6604,1.0460,1.119226e-03,-2.9511,1,1,0.847227
28.6604,1.2552,1.494052e-03,-2.8256,1,1,0.849714
28.6604,1.4644,1.169005e-02,-1.9322,1,1,0.850919
28.6604,1.6736,8.911129e-03,-2.0501,1,1,0.849651
28.6604,1.8828,8.159436e-03,-2.0883,1,1,0.848533
28.6604,2.0920,7.304578e-03,-2.1364,1,1,0.848953
28.6604,2.3012,6.723304e-03,-2.1724,1,1,0.851117
28.6604,2.5104,2.895088e-03,-2.5383,1,1,0.853692
28.6604,2.7196,7.063722e-03,-2.1510,1,1,0.853676
28.6604,2.9288,1.149897e-02,-1.9393,1,1,0.853799
28.6604,3.1380,2.506588e-03,-2.6009,1,1,0.853829
28.6604,3.3472,2.323249e-03,-2.6339,1,1,0.856108
28.6604,3.5564,1.125148e-02,-1.9488,1,1,0.859112
28.6604,3.7656,6.432982e-02,-1.1916,1,1,0.860960
28.6604,3.9748,1.040763e-02,-1.9826,1,1,0.860468
28.6604,4.1840,6.982557e-03,-2.1560,1,1,0.860453
28.6604,4.3932,3.482497e-03,-2.4581,1,1,0.861457
28.6604,4.6024,2.053726e-03,-2.6875,1,1,0.863969
28.6604,4.8116,4.499059e-03,-2.3469,1,1,0.866822
28.6604,5.0208,6.411646e-03,-2.1930,1,1,0.867450
28.8696,0.0000,1.622009e-01,-0.7899,1,1,0.847364
28.8696,0.2092,1.081611e-03,-2.9659,1,1,0.847026
28.8696,0.4184,1.258170e-03,-2.9003,1,1,0.845790
28.8696,0.6276,1.220901e-03,-2.9133,1,1,0.847227
28.8696,0.8368,1.244868e-02,-1.9049,1,1,0.849714
28.8696,1.0460,7.425438e-03,-2.1293,1,1,0.850919
28.8696,1.2552,6.988893e-03,-2.1556,1,1,0.849651
28.8696,1.4644,7.546604e-03,-2.1222,1,1,0.848533
28.8696,1.6736,6.687015e-03,-2.1748,1,1,0.848953
28.8696,1.8828,1.181395e-02,-1.9276,1,1,0.851117
28.8696,2.0920,3.381911e-03,-2.4708,1,1,0.853692
28.8696,2.3012,9.177736e-03,-2.0373,1,1,0.853676
28.8696,2.5104,1.230987e-02,-1.9097,1,1,0.853799
28.8696,2.7196,2.088544e-02,-1.6802,1,1,0.853829
28.8696,2.9288,6.032664e-03,-2.2195,1,1,0.856108
28.8696,3.1380,4.573555e-03,-2.3397,1,1,0.859112
28.8696,3.3472,6.579478e-03,-2.1818,1,1,0.860960
28.8696,3.5564,1.939812e-03,-2.7122,1,1,0.860468
28.8696,3.7656,2.119305e-02,-1.6738,1,1,0.860453
28.8696,3.9748,1.259238e-02,-1.8999,1,1,0.861457
28.8696,4.1840,7.405340e-03,-2.1305,1,1,0.863969
28.8696,4.3932,8.517256e-03,-2.0697,1,1,0.866822
28.8696,4.6024,3.311342e-03,-2.4800,1,1,0.867450
28.8696,4.8116,9.573385e-03,-2.0189,1,1,0.866807
28.8696,5.0208,3.358852e-02,-1.4738,1,1,0.865832
29.0788,0.0000,2.728080e-01,-0.5641,1,1,0.845790
29.0788,0.2092,1.117861e-03,-2.9516,1,1,0.847227
29.0788,0.4184,2.300266e-02,-1.6382,1,1,0.849714
29.0788,0.6276,7.058072e-03,-2.1513,1,1,0.850919
29.0788,0.8368,1.344105e-02,-1.8716,1,1,0.849651
29.0788,1.0460,5.009445e-02,-1.3002,1,1,0.848533
29.0788,1.2552,5.608472e-02,-1.2512,1,1,0.848953
29.0788,1.4644,5.469657e-03,-2.2620,1,1,0.851117
29.0788,1.6736,9.531627e-03,-2.0208,1,1,0.853692
29.0788,1.8828,9.405935e-03,-2.0266,1,1,0.853676
29.0788,2.0920,1.041208e-02,-1.9825,1,1,0.853799
29.0788,2.3012,4.840098e-03,-2.3151,1,1,0.853829
29.0788,2.5104,4.925957e-03,-2.3075,1,1,0.856108
29.0788,2.7196,6.361770e-03,-2.1964,1,1,0.859112
29.0788,2.9288,3.740400e-03,-2.4271,1,1,0.860960
29.0788,3.1380,3.607552e-03,-2.4428,1,1,0.860468
29.0788,3.3472,1.668405e-02,-1.7777,1,1,0.860453
29.0788,3.5564,3.739401e-03,-2.4272,1,1,0.861457
29.0788,3.7656,2.482642e-02,-1.6051,1,1,0.863969
29.0788,3.9748,4.452909e-03,-2.3514,1,1,0.866822
29.0788,4.1840,5.277084e-03,-2.2776,1,1,0.867450
29.0788,4.3932,1.752735e-02,-1.7563,1,1,0.866807
29.0788,4.6024,4.545319e-03,-2.3424,1,1,0.865832
29.0788,4.8116,2.365022e-02,-1.6262,1,1,0.866700
29.0788,5.0208,1.072229e-02,-1.9697,1,1,0.868662
29.2880,0.0000,1.665402e-01,-0.7785,1,1,0.849714
29.2880,0.2092,3.798992e-01,-0.4203,1,1,0.850919
29.2880,0.4184,2.521306e-03,-2.5984,1,1,0.849651
29.2880,0.6276,5.059560e-02,-1.2959,1,1,0.848533
29.2880,0.8368,3.575787e-02,-1.4466,1,1,0.848953
29.2880,1.0460,7.853371e-03,-2.1049,1,1,0.851117
29.2880,1.2552,1.399251e-02,-1.8541,1,1,0.853692
29.2880,1.4644,2.317350e-02,-1.6350,1,1,0.853676
29.2880,1.6736,1.335620e-02,-1.8743,1,1,0.853799
29.2880,1.8828,2.856396e-02,-1.5442,1,1,0.853829
29.2880,2.0920,2.087042e-02,-1.6805,1,1,0.856108
29.2880,2.3012,1.581386e-02,-1.8010,1,1,0.859112
29.2880,2.5104,2.735515e-03,-2.5630,1,1,0.860960
29.2880,2.7196,8.493757e-03,-2.0709,1,1,0.860468
29.2880,2.9288,4.248330e-03,-2.3718,1,1,0.860453
29.2880,3.1380,1.542051e-02,-1.8119,1,1,0.861457
29.2880,3.3472,2.836199e-02,-1.5473,1,1,0.863969
29.2880,3.5564,1.087508e-02,-1.9636,1,1,0.866822
29.2880,3.7656,1.265548e-02,-1.8977,1,1,0.867450
29.2880,3.9748,1.334176e-02,-1.8748,1,1,0.866807
29.2880,4.1840,6.072840e-03,-2.2166,1,1,0.865832
29.2880,4.3932,6.915659e-03,-2.1602,1,1,0.866700
29.2880,4.6024,1.759237e-02,-1.7547,1,1,0.868662
29.2880,4.8116,3.092603e-02,-1.5097,1,1,0.870776
29.2880,5.0208,3.889237e-03,-2.4101,1,1,0.870364
29.4972,0.0000,3.320264e-01,-0.4788,1,1,0.849651
29.4972,0.2092,9.692927e-04,-3.0135,1,1,0.850919
29.4972,0.4184,1.345825e-03,-2.8710,1,1,0.849714
29.4972,0.6276,4.106898e-03,-2.3865,1,1,0.851117
29.4972,0.8368,5.296087e-03,-2.2760,1,1,0.853692
29.4972,1.0460,5.537481e-03,-2.2567,1,1,0.853676
29.4972,1.2552,1.168503e-02,-1.9324,1,1,0.853799
29.4972,1.4644,2.566513e-02,-1.5907,1,1,0.853829
29.4972,1.6736,4.892459e-03,-2.3105,1,1,0.856108
29.4972,1.8828,6.708793e-03,-2.1734,1,1,0.859112
29.4972,2.0920,1.646061e-02,-1.7836,1,1,0.860960
29.4972,2.3012,4.856782e-03,-2.3137,1,1,0.860468
29.4972,2.5104,3.455228e-03,-2.4615,1,1,0.860453
29.4972,2.7196,2.087768e-03,-2.6803,1,1,0.861457
29.4972,2.9288,2.201039e-02,-1.6574,1,1,0.863969
29.4972,3.1380,9.748816e-03,-2.0110,1,1,0.866822
29.4972,3.3472,3.000198e-02,-1.5229,1,1,0.867450
29.4972,3.5564,8.424986e-02,-1.0744,1,1,0.866807
29.4972,3.7656,2.816149e-03,-2.5503,1,1,0.865832
29.4972,3.9748,2.083853e-02,-1.6811,1,1,0.866700
29.4972,4.1840,7.370958e-03,-2.1325,1,1,0.868662
29.4972,4.3932,2.407459e-02,-1.6184,1,1,0.870776
29.4972,4.6024,1.020634e-02,-1.9911,1,1,0.870364
29.4972,4.8116,1.012373e-02,-1.9947,1,1,0.869636
29.4972,5.0208,8.760523e-03,-2.0575,1,1,0.868489
29.7064,0.0000,2.241642e-01,-0.6494,1,1,0.848953
29.7064,0.2092,1.016015e-03,-2.9931,1,1,0.851117
29.7064,0.4184,9.803160e-04,-3.0086,1,1,0.853692
29.7064,0.6276,9.011925e-04,-3.0452,1,1,0.853676
29.7064,0.8368,1.048696e-03,-2.9794,1,1,0.853799
29.7064,1.0460,5.622217e-03,-2.2501,1,1,0.853829
29.7064,1.2552,1.384299e-02,-1.8588,1,1,0.856108
29.7064,1.4644,1.821143e-03,-2.7397,1,1,0.859112
29.7064,1.6736,4.334762e-03,-2.3630,1,1,0.860960
29.7064,1.8828,7.728606e-03,-2.1119,1,1,0.860468
29.7064,2.0920,1.268178e-02,-1.8968,1,1,0.860453
29.7064,2.3012,6.530220e-03,-2.1851,1,1,0.861457
29.7064,2.5104,1.760521e-02,-1.7544,1,1,0.863969
29.7064,2.7196,2.518750e-03,-2.5988,1,1,0.866822
29.7064,2.9288,3.332632e-03,-2.4772,1,1,0.867450
29.7064,3.1380,3.291468e-03,-2.4826,1,1,0.866807
29.7064,3.3472,9.495958e-03,-2.0225,1,1,0.865832
29.7064,3.5564,1.153521e-02,-1.9380,1,1,0.866700
29.7064,3.7656,1.049393e-02,-1.9791,1,1,0.868662
29.7064,3.9748,7.770757e-03,-2.1095,1,1,0.870776
29.7064,4.1840,8.449773e-03,-2.0732,1,1,0.870364
29.7064,4.3932,2.785184e-03,-2.5551,1,1,0.869636
29.7064,4.6024,4.597267e-03,-2.3375,1,1,0.868489
29.7064,4.8116,1.046596e-02,-1.9802,1,1,0.869481
29.7064,5.0208,1.841520e-02,-1.7348,1,1,0.871484
29.9156,0.0000,1.732626e-01,-0.7613,1,1,0.853692
29.9156,0.2092,9.675902e-04,-3.0143,1,1,0.853676
29.9156,0.4184,9.287435e-04,-3.0321,1,1,0.853799
29.9156,0.6276,1.046766e-03,-2.9802,1,1,0.853829
29.9156,0.8368,1.066284e-03,-2.9721,1,1,0.856108
29.9156,1.0460,1.708110e-03,-2.7675,1,1,0.859112
29.9156,1.2552,9.768885e-04,-3.0102,1,1,0.860960
29.9156,1.4644,3.977831e-03,-2.4004,1,1,0.860468
29.9156,1.6736,9.750138e-03,-2.0110,1,1,0.860453
29.9156,1.8828,1.376734e-02,-1.8611,1,1,0.861457
29.9156,2.0920,1.809793e-02,-1.7424,1,1,0.863969
29.9156,2.3012,1.086031e-02,-1.9642,1,1,0.866822
29.9156,2.5104,6.720657e-03,-2.1726,1,1,0.867450
29.9156,2.7196,3.689642e-03,-2.4330,1,1,0.866807
29.9156,2.9288,1.714267e-02,-1.7659,1,1,0.865832
29.9156,3.1380,1.294139e-02,-1.8880,1,1,0.866700
29.9156,3.3472,1.300701e-02,-1.8858,1,1,0.868662
29.9156,3.5564,1.348629e-02,-1.8701,1,1,0.870776
29.9156,3.7656,4.584676e-03,-2.3387,1,1,0.870364
29.9156,3.9748,5.145807e-03,-2.2885,1,1,0.869636
29.9156,4.1840,3.415696e-03,-2.4665,1,1,0.868489
29.9156,4.3932,2.159362e-02,-1.6657,1,1,0.869481
29.9156,4.6024,1.649447e-03,-2.7827,1,1,0.871484
29.9156,4.8116,5.766111e-03,-2.2391,1,1,0.873631
29.9156,5.0208,9.694140e-03,-2.0135,1,1,0.873444
30.1248,0.0000,3.595091e-01,-0.4443,1,1,0.853799
30.1248,0.2092,4.175140e-03,-2.3793,1,1,0.853829
30.1248,0.4184,2.054836e-03,-2.6872,1,1,0.856108
30.1248,0.6276,1.260355e-03,-2.8995,1,1,0.859112
30.1248,0.8368,1.161284e-03,-2.9351,1,1,0.860960
30.1248,1.0460,9.062103e-04,-3.0428,1,1,0.860468
30.1248,1.2552,1.162760e-03,-2.9345,1,1,0.860453
30.1248,1.4644,1.165454e-03,-2.9335,1,1,0.861457
30.1248,1.6736,2.021141e-03,-2.6944,1,1,0.863969
30.1248,1.8828,1.140461e-02,-1.9429,1,1,0.866822
30.1248,2.0920,1.793692e-03,-2.7463,1,1,0.867450
30.1248,2.3012,2.402163e-02,-1.6194,1,1,0.866807
30.1248,2.5104,1.104775e-02,-1.9567,1,1,0.865832
30.1248,2.7196,1.363021e-02,-1.8655,1,1,0.866700
30.1248,2.9288,4.287939e-02,-1.3678,1,1,0.868662
30.1248,3.1380,8.220702e-03,-2.0851,1,1,0.870776
30.1248,3.3472,3.627962e-02,-1.4403,1,1,0.870364
30.1248,3.5564,1.018897e-02,-1.9919,1,1,0.869636
30.1248,3.7656,1.463429e-02,-1.8346,1,1,0.868489
30.1248,3.9748,8.303142e-03,-2.0808,1,1,0.869481
30.1248,4.1840,6.802913e-03,-2.1673,1,1,0.871484
30.1248,4.3932,4.307111e-02,-1.3658,1,1,0.873631
30.1248,4.6024,7.466198e-02,-1.1269,1,1,0.873444
30.1248,4.8116,1.405695e-02,-1.8521,1,1,0.873490
30.1248,5.0208,4.284716e-03,-2.3681,1,1,0.873304
30.3340,0.0000,1.896564e-01,-0.7220,1,1,0.856108
30.3340,0.2092,1.368077e-03,-2.8639,1,1,0.859112
30.3340,0.4184,6.843757e-04,-3.1647,1,1,0.860960
30.3340,0.6276,9.056616e-04,-3.0430,1,1,0.860468
30.3340,0.8368,8.808719e-04,-3.0551,1,1,0.860453
30.3340,1.0460,2.841796e-03,-2.5464,1,1,0.861457
30.3340,1.2552,3.325772e-03,-2.4781,1,1,0.863969
30.3340,1.4644,9.276874e-04,-3.0326,1,1,0.866822
30.3340,1.6736,1.719310e-03,-2.7646,1,1,0.867450
30.3340,1.8828,1.596664e-03,-2.7968,1,1,0.866807
30.3340,2.0920,2.941988e-03,-2.5314,1,1,0.865832
30.3340,2.3012,9.707600e-03,-2.0129,1,1,0.866700
30.3340,2.5104,2.424352e-02,-1.6154,1,1,0.868662
30.3340,2.7196,3.135689e-03,-2.5037,1,1,0.870776
30.3340,2.9288,4.332300e-02,-1.3633,1,1,0.870364
30.3340,3.1380,7.455627e-03,-2.1275,1,1,0.869636
30.3340,3.3472,4.161863e-02,-1.3807,1,1,0.868489
30.3340,3.5564,1.288076e-02,-1.8901,1,1,0.869481
30.3340,3.7656,2.531814e-03,-2.5966,1,1,0.871484
30.3340,3.9748,2.036664e-02,-1.6911,1,1,0.873631
30.3340,4.1840,2.925448e-02,-1.5338,1,1,0.873444
